"Div","HomeTeam","AwayTeam","FTHG","FTAG"
"D2","Greuther Furth","Ingolstadt",0,1
"D2","St Pauli","Sandhausen",0,0
"D2","Fortuna Dusseldorf","Paderborn",1,6
"D2","Frankfurt FSV","Aalen",0,0
"D2","Dresden","Cottbus",1,0
"D2","Karlsruhe","Munich 1860",2,1
"D2","Union Berlin","Erzgebirge Aue",1,0
"D2","Bochum","Kaiserslautern",0,0
"D2","Aalen","Fortuna Dusseldorf",1,0
"D2","Cottbus","Bochum",0,1
"D2","Paderborn","Ingolstadt",1,1
"D2","Erzgebirge Aue","Greuther Furth",2,6
"D2","Kaiserslautern","St Pauli",4,1
"D2","Karlsruhe","Bielefeld",3,1
"D2","Munich 1860","Dresden",1,3
"D2","Sandhausen","Frankfurt FSV",2,0
"D2","FC Koln","Union Berlin",4,0
"D2","Frankfurt FSV","Kaiserslautern",0,4
"D2","Greuther Furth","Paderborn",3,0
"D2","Ingolstadt","Aalen",2,0
"D2","Bielefeld","Munich 1860",0,1
"D2","Union Berlin","Karlsruhe",0,0
"D2","Bochum","FC Koln",1,0
"D2","Dresden","Erzgebirge Aue",1,1
"D2","Fortuna Dusseldorf","Sandhausen",1,0
"D2","St Pauli","Cottbus",3,0
"D2","Bielefeld","Bochum",0,2
"D2","Cottbus","Frankfurt FSV",1,4
"D2","Sandhausen","Paderborn",3,2
"D2","FC Koln","Ingolstadt",0,1
"D2","Kaiserslautern","Union Berlin",3,0
"D2","Aalen","St Pauli",0,1
"D2","Erzgebirge Aue","Fortuna Dusseldorf",3,0
"D2","Karlsruhe","Dresden",3,0
"D2","Munich 1860","Greuther Furth",1,0
"D2","Fortuna Dusseldorf","Karlsruhe",0,2
"D2","St Pauli","FC Koln",0,3
"D2","Union Berlin","Aalen",1,3
"D2","Dresden","Kaiserslautern",3,2
"D2","Ingolstadt","Sandhausen",0,2
"D2","Bochum","Munich 1860",1,2
"D2","Greuther Furth","Cottbus",1,0
"D2","Paderborn","Erzgebirge Aue",1,1
"D2","Frankfurt FSV","Bielefeld",1,2
"D2","Bielefeld","Dresden",1,1
"D2","Erzgebirge Aue","St Pauli",0,2
"D2","Karlsruhe","Bochum",0,0
"D2","FC Koln","Frankfurt FSV",2,0
"D2","Munich 1860","Union Berlin",2,1
"D2","Aalen","Paderborn",2,4
"D2","Cottbus","Ingolstadt",1,2
"D2","Sandhausen","Greuther Furth",1,3
"D2","Kaiserslautern","Fortuna Dusseldorf",0,1
"D2","Aalen","Sandhausen",0,0
"D2","FC Koln","Dresden",3,1
"D2","Kaiserslautern","Paderborn",0,1
"D2","Bochum","Union Berlin",0,4
"D2","Cottbus","Fortuna Dusseldorf",1,3
"D2","Bielefeld","Greuther Furth",4,1
"D2","Erzgebirge Aue","Ingolstadt",0,0
"D2","Karlsruhe","Frankfurt FSV",3,3
"D2","Munich 1860","St Pauli",0,2
"D2","Dresden","Bochum",0,0
"D2","Sandhausen","Erzgebirge Aue",1,0
"D2","St Pauli","Karlsruhe",0,2
"D2","Frankfurt FSV","Munich 1860",2,2
"D2","Union Berlin","Bielefeld",4,2
"D2","Fortuna Dusseldorf","FC Koln",2,3
"D2","Greuther Furth","Aalen",1,0
"D2","Paderborn","Cottbus",1,0
"D2","Ingolstadt","Kaiserslautern",1,2
"D2","Aalen","Erzgebirge Aue",2,2
"D2","Bochum","Frankfurt FSV",1,2
"D2","Cottbus","Sandhausen",0,1
"D2","Kaiserslautern","Greuther Furth",2,1
"D2","Union Berlin","Dresden",0,0
"D2","Bielefeld","St Pauli",2,2
"D2","FC Koln","Paderborn",0,1
"D2","Karlsruhe","Ingolstadt",1,1
"D2","Munich 1860","Fortuna Dusseldorf",1,1
"D2","Fortuna Dusseldorf","Union Berlin",1,1
"D2","Greuther Furth","Karlsruhe",1,1
"D2","Ingolstadt","Munich 1860",2,0
"D2","Frankfurt FSV","Dresden",3,2
"D2","St Pauli","Bochum",0,1
"D2","Aalen","Cottbus",2,2
"D2","Paderborn","Bielefeld",4,0
"D2","Sandhausen","FC Koln",0,1
"D2","Erzgebirge Aue","Kaiserslautern",1,0
"D2","Bielefeld","Ingolstadt",0,2
"D2","Cottbus","Erzgebirge Aue",2,3
"D2","Union Berlin","Frankfurt FSV",2,0
"D2","Karlsruhe","Sandhausen",2,1
"D2","Munich 1860","Paderborn",2,2
"D2","Bochum","Fortuna Dusseldorf",0,0
"D2","Dresden","St Pauli",1,2
"D2","Kaiserslautern","Aalen",1,2
"D2","FC Koln","Greuther Furth",1,1
"D2","Cottbus","Kaiserslautern",1,0
"D2","Fortuna Dusseldorf","Bielefeld",2,0
"D2","Paderborn","Bochum",4,1
"D2","Erzgebirge Aue","FC Koln",2,2
"D2","Sandhausen","Munich 1860",0,0
"D2","Aalen","Karlsruhe",1,0
"D2","Greuther Furth","Frankfurt FSV",3,2
"D2","Ingolstadt","Dresden",1,1
"D2","St Pauli","Union Berlin",2,1
"D2","FC Koln","Cottbus",2,1
"D2","Kaiserslautern","Sandhausen",2,1
"D2","Munich 1860","Aalen",4,0
"D2","Bielefeld","Erzgebirge Aue",1,0
"D2","Union Berlin","Ingolstadt",1,1
"D2","Dresden","Fortuna Dusseldorf",1,1
"D2","Frankfurt FSV","St Pauli",1,0
"D2","Karlsruhe","Paderborn",4,0
"D2","Bochum","Greuther Furth",0,2
"D2","Aalen","Bochum",0,2
"D2","Ingolstadt","Frankfurt FSV",0,1
"D2","Paderborn","Dresden",2,1
"D2","Cottbus","Karlsruhe",1,0
"D2","Erzgebirge Aue","Munich 1860",2,2
"D2","Fortuna Dusseldorf","St Pauli",0,2
"D2","Greuther Furth","Union Berlin",1,1
"D2","Sandhausen","Bielefeld",1,0
"D2","Kaiserslautern","FC Koln",0,0
"D2","Bochum","Sandhausen",0,1
"D2","Dresden","Greuther Furth",1,1
"D2","Union Berlin","Paderborn",1,1
"D2","FC Koln","Aalen",0,0
"D2","Frankfurt FSV","Fortuna Dusseldorf",0,0
"D2","St Pauli","Ingolstadt",0,0
"D2","Bielefeld","Cottbus",1,3
"D2","Karlsruhe","Erzgebirge Aue",1,1
"D2","Munich 1860","Kaiserslautern",0,1
"D2","Aalen","Dresden",1,1
"D2","Greuther Furth","Fortuna Dusseldorf",4,1
"D2","Ingolstadt","Bochum",3,0
"D2","Paderborn","St Pauli",3,0
"D2","Sandhausen","Union Berlin",2,1
"D2","Cottbus","Munich 1860",1,2
"D2","Erzgebirge Aue","Frankfurt FSV",2,1
"D2","FC Koln","Karlsruhe",2,0
"D2","Kaiserslautern","Bielefeld",1,1
"D2","Dresden","Sandhausen",0,0
"D2","Fortuna Dusseldorf","Ingolstadt",0,0
"D2","St Pauli","Greuther Furth",2,2
"D2","Bochum","Erzgebirge Aue",1,0
"D2","Karlsruhe","Kaiserslautern",2,2
"D2","Bielefeld","Aalen",0,0
"D2","Frankfurt FSV","Paderborn",1,3
"D2","Munich 1860","FC Koln",0,1
"D2","Union Berlin","Cottbus",2,0
"D2","Aalen","Frankfurt FSV",2,1
"D2","Cottbus","Dresden",0,0
"D2","Paderborn","Fortuna Dusseldorf",1,2
"D2","FC Koln","Bielefeld",2,0
"D2","Sandhausen","St Pauli",2,3
"D2","Erzgebirge Aue","Union Berlin",3,2
"D2","Kaiserslautern","Bochum",1,1
"D2","Munich 1860","Karlsruhe",0,3
"D2","Ingolstadt","Greuther Furth",0,0
"D2","Ingolstadt","Paderborn",1,2
"D2","St Pauli","Kaiserslautern",2,3
"D2","Union Berlin","FC Koln",1,2
"D2","Bielefeld","Karlsruhe",0,0
"D2","Greuther Furth","Erzgebirge Aue",2,1
"D2","Bochum","Cottbus",2,1
"D2","Fortuna Dusseldorf","Aalen",3,1
"D2","Frankfurt FSV","Sandhausen",0,3
"D2","Dresden","Munich 1860",4,2
"D2","Cottbus","St Pauli",1,1
"D2","Erzgebirge Aue","Dresden",2,0
"D2","Sandhausen","Fortuna Dusseldorf",0,3
"D2","Karlsruhe","Union Berlin",3,2
"D2","Munich 1860","Bielefeld",2,1
"D2","Aalen","Ingolstadt",0,0
"D2","Kaiserslautern","Frankfurt FSV",3,2
"D2","Paderborn","Greuther Furth",2,2
"D2","FC Koln","Bochum",3,1
"D2","Bochum","Bielefeld",1,4
"D2","Greuther Furth","Munich 1860",1,2
"D2","Ingolstadt","FC Koln",1,1
"D2","Fortuna Dusseldorf","Erzgebirge Aue",4,0
"D2","Frankfurt FSV","Cottbus",3,1
"D2","Dresden","Karlsruhe",2,2
"D2","Paderborn","Sandhausen",2,0
"D2","St Pauli","Aalen",0,3
"D2","Union Berlin","Kaiserslautern",1,1
"D2","Aalen","Union Berlin",3,0
"D2","Bielefeld","Frankfurt FSV",0,0
"D2","Cottbus","Greuther Furth",0,6
"D2","Erzgebirge Aue","Paderborn",0,2
"D2","FC Koln","St Pauli",4,0
"D2","Kaiserslautern","Dresden",4,0
"D2","Karlsruhe","Fortuna Dusseldorf",2,2
"D2","Munich 1860","Bochum",2,0
"D2","Sandhausen","Ingolstadt",0,2
"D2","Bochum","Karlsruhe",1,0
"D2","Dresden","Bielefeld",2,3
"D2","Fortuna Dusseldorf","Kaiserslautern",4,2
"D2","Frankfurt FSV","FC Koln",2,0
"D2","Greuther Furth","Sandhausen",2,0
"D2","Ingolstadt","Cottbus",2,0
"D2","Paderborn","Aalen",2,1
"D2","St Pauli","Erzgebirge Aue",2,2
"D2","Union Berlin","Munich 1860",1,1
"E0","Arsenal","Aston Villa",1,3
"E0","Liverpool","Stoke",1,0
"E0","Norwich","Everton",2,2
"E0","Sunderland","Fulham",0,1
"E0","Swansea","Man United",1,4
"E0","West Brom","Southampton",0,1
"E0","West Ham","Cardiff",2,0
"E0","Chelsea","Hull",2,0
"E0","Crystal Palace","Tottenham",0,1
"E0","Man City","Newcastle",4,0
"E0","Chelsea","Aston Villa",2,1
"E0","Aston Villa","Liverpool",0,1
"E0","Everton","West Brom",0,0
"E0","Fulham","Arsenal",1,3
"E0","Hull","Norwich",1,0
"E0","Newcastle","West Ham",0,0
"E0","Southampton","Sunderland",1,1
"E0","Stoke","Crystal Palace",2,1
"E0","Cardiff","Man City",3,2
"E0","Tottenham","Swansea",1,0
"E0","Man United","Chelsea",0,0
"E0","Cardiff","Everton",0,0
"E0","Crystal Palace","Sunderland",3,1
"E0","Man City","Hull",2,0
"E0","Newcastle","Fulham",1,0
"E0","Norwich","Southampton",1,0
"E0","West Ham","Stoke",0,1
"E0","Arsenal","Tottenham",1,0
"E0","Liverpool","Man United",1,0
"E0","West Brom","Swansea",0,2
"E0","Aston Villa","Newcastle",1,2
"E0","Everton","Chelsea",1,0
"E0","Fulham","West Brom",1,1
"E0","Hull","Cardiff",1,1
"E0","Man United","Crystal Palace",2,0
"E0","Stoke","Man City",0,0
"E0","Sunderland","Arsenal",1,3
"E0","Tottenham","Norwich",2,0
"E0","Southampton","West Ham",0,0
"E0","Swansea","Liverpool",2,2
"E0","Chelsea","Fulham",2,0
"E0","Liverpool","Southampton",0,1
"E0","Newcastle","Hull",2,3
"E0","Norwich","Aston Villa",0,1
"E0","West Brom","Sunderland",3,0
"E0","West Ham","Everton",2,3
"E0","Arsenal","Stoke",3,1
"E0","Cardiff","Tottenham",0,1
"E0","Crystal Palace","Swansea",0,2
"E0","Man City","Man United",4,1
"E0","Aston Villa","Man City",3,2
"E0","Fulham","Cardiff",1,2
"E0","Hull","West Ham",1,0
"E0","Man United","West Brom",1,2
"E0","Southampton","Crystal Palace",2,0
"E0","Swansea","Arsenal",1,2
"E0","Tottenham","Chelsea",1,1
"E0","Stoke","Norwich",0,1
"E0","Sunderland","Liverpool",1,3
"E0","Everton","Newcastle",3,2
"E0","Cardiff","Newcastle",1,2
"E0","Fulham","Stoke",1,0
"E0","Hull","Aston Villa",0,0
"E0","Liverpool","Crystal Palace",3,1
"E0","Man City","Everton",3,1
"E0","Sunderland","Man United",1,2
"E0","Norwich","Chelsea",1,3
"E0","Southampton","Swansea",2,0
"E0","Tottenham","West Ham",0,3
"E0","West Brom","Arsenal",1,1
"E0","Arsenal","Norwich",4,1
"E0","Chelsea","Cardiff",4,1
"E0","Everton","Hull",2,1
"E0","Man United","Southampton",1,1
"E0","Newcastle","Liverpool",2,2
"E0","Stoke","West Brom",0,0
"E0","Swansea","Sunderland",4,0
"E0","West Ham","Man City",1,3
"E0","Aston Villa","Tottenham",0,2
"E0","Crystal Palace","Fulham",1,4
"E0","Aston Villa","Everton",0,2
"E0","Crystal Palace","Arsenal",0,2
"E0","Liverpool","West Brom",4,1
"E0","Man United","Stoke",3,2
"E0","Norwich","Cardiff",0,0
"E0","Southampton","Fulham",2,0
"E0","Chelsea","Man City",2,1
"E0","Sunderland","Newcastle",2,1
"E0","Swansea","West Ham",0,0
"E0","Tottenham","Hull",1,0
"E0","Arsenal","Liverpool",2,0
"E0","Fulham","Man United",1,3
"E0","Hull","Sunderland",1,0
"E0","Man City","Norwich",7,0
"E0","Newcastle","Chelsea",2,0
"E0","Stoke","Southampton",1,1
"E0","West Brom","Crystal Palace",2,0
"E0","West Ham","Aston Villa",0,0
"E0","Cardiff","Swansea",1,0
"E0","Everton","Tottenham",0,0
"E0","Aston Villa","Cardiff",2,0
"E0","Chelsea","West Brom",2,2
"E0","Crystal Palace","Everton",0,0
"E0","Liverpool","Fulham",4,0
"E0","Norwich","West Ham",3,1
"E0","Southampton","Hull",4,1
"E0","Man United","Arsenal",1,0
"E0","Sunderland","Man City",1,0
"E0","Swansea","Stoke",3,3
"E0","Tottenham","Newcastle",0,1
"E0","Arsenal","Southampton",2,0
"E0","Everton","Liverpool",3,3
"E0","Fulham","Swansea",1,2
"E0","Hull","Crystal Palace",0,1
"E0","Newcastle","Norwich",2,1
"E0","Stoke","Sunderland",2,0
"E0","West Ham","Chelsea",0,3
"E0","Cardiff","Man United",2,2
"E0","Man City","Tottenham",6,0
"E0","West Brom","Aston Villa",2,2
"E0","Aston Villa","Sunderland",0,0
"E0","Cardiff","Arsenal",0,3
"E0","Everton","Stoke",4,0
"E0","Newcastle","West Brom",2,1
"E0","Norwich","Crystal Palace",1,0
"E0","West Ham","Fulham",3,0
"E0","Chelsea","Southampton",3,1
"E0","Hull","Liverpool",3,1
"E0","Man City","Swansea",3,0
"E0","Tottenham","Man United",2,2
"E0","Crystal Palace","West Ham",1,0
"E0","Arsenal","Hull",2,0
"E0","Fulham","Tottenham",1,2
"E0","Liverpool","Norwich",5,1
"E0","Man United","Everton",0,1
"E0","Southampton","Aston Villa",2,3
"E0","Stoke","Cardiff",0,0
"E0","Sunderland","Chelsea",3,4
"E0","Swansea","Newcastle",3,0
"E0","West Brom","Man City",2,3
"E0","Crystal Palace","Cardiff",2,0
"E0","Liverpool","West Ham",4,1
"E0","Man United","Newcastle",0,1
"E0","Southampton","Man City",1,1
"E0","Stoke","Chelsea",3,2
"E0","Sunderland","Tottenham",1,2
"E0","West Brom","Norwich",0,2
"E0","Arsenal","Everton",1,1
"E0","Fulham","Aston Villa",2,0
"E0","Swansea","Hull",1,1
"E0","Cardiff","West Brom",1,0
"E0","Chelsea","Crystal Palace",2,1
"E0","Everton","Fulham",4,1
"E0","Hull","Stoke",0,0
"E0","Man City","Arsenal",6,3
"E0","Newcastle","Southampton",1,1
"E0","West Ham","Sunderland",0,0
"E0","Aston Villa","Man United",0,3
"E0","Norwich","Swansea",1,1
"E0","Tottenham","Liverpool",0,5
"E0","Crystal Palace","Newcastle",0,3
"E0","Fulham","Man City",2,4
"E0","Liverpool","Cardiff",3,1
"E0","Man United","West Ham",3,1
"E0","Stoke","Aston Villa",2,1
"E0","Sunderland","Norwich",0,0
"E0","West Brom","Hull",1,1
"E0","Southampton","Tottenham",2,3
"E0","Swansea","Everton",1,2
"E0","Arsenal","Chelsea",0,0
"E0","Aston Villa","Crystal Palace",0,1
"E0","Cardiff","Southampton",0,3
"E0","Chelsea","Swansea",1,0
"E0","Everton","Sunderland",0,1
"E0","Hull","Man United",2,3
"E0","Man City","Liverpool",2,1
"E0","Newcastle","Stoke",5,1
"E0","Norwich","Fulham",1,2
"E0","Tottenham","West Brom",1,1
"E0","West Ham","Arsenal",1,3
"E0","Aston Villa","Swansea",1,1
"E0","Cardiff","Sunderland",2,2
"E0","Hull","Fulham",6,0
"E0","Man City","Crystal Palace",1,0
"E0","Norwich","Man United",0,1
"E0","West Ham","West Brom",3,3
"E0","Chelsea","Liverpool",2,1
"E0","Everton","Southampton",2,1
"E0","Newcastle","Arsenal",0,1
"E0","Tottenham","Stoke",3,0
"E0","Arsenal","Cardiff",2,0
"E0","Crystal Palace","Norwich",1,1
"E0","Fulham","West Ham",2,1
"E0","Liverpool","Hull",2,0
"E0","Man United","Tottenham",1,2
"E0","Southampton","Chelsea",0,3
"E0","Stoke","Everton",1,1
"E0","Sunderland","Aston Villa",0,1
"E0","Swansea","Man City",2,3
"E0","West Brom","Newcastle",1,0
"E0","Cardiff","West Ham",0,2
"E0","Everton","Norwich",2,0
"E0","Fulham","Sunderland",1,4
"E0","Hull","Chelsea",0,2
"E0","Man United","Swansea",2,0
"E0","Southampton","West Brom",1,0
"E0","Tottenham","Crystal Palace",2,0
"E0","Newcastle","Man City",0,2
"E0","Stoke","Liverpool",3,5
"E0","Aston Villa","Arsenal",1,2
"E0","Arsenal","Fulham",2,0
"E0","Crystal Palace","Stoke",1,0
"E0","Liverpool","Aston Villa",2,2
"E0","Man City","Cardiff",4,2
"E0","Norwich","Hull",1,0
"E0","Sunderland","Southampton",2,2
"E0","West Ham","Newcastle",1,3
"E0","Chelsea","Man United",3,1
"E0","Swansea","Tottenham",1,3
"E0","West Brom","Everton",1,1
"E0","Crystal Palace","Hull",1,0
"E0","Liverpool","Everton",4,0
"E0","Man United","Cardiff",2,0
"E0","Norwich","Newcastle",0,0
"E0","Southampton","Arsenal",2,2
"E0","Swansea","Fulham",2,0
"E0","Aston Villa","West Brom",4,3
"E0","Chelsea","West Ham",0,0
"E0","Sunderland","Stoke",1,0
"E0","Tottenham","Man City",1,5
"E0","Cardiff","Norwich",2,1
"E0","Everton","Aston Villa",2,1
"E0","Fulham","Southampton",0,3
"E0","Hull","Tottenham",1,1
"E0","Newcastle","Sunderland",0,3
"E0","Stoke","Man United",2,1
"E0","West Ham","Swansea",2,0
"E0","Arsenal","Crystal Palace",2,0
"E0","West Brom","Liverpool",1,1
"E0","Man City","Chelsea",0,1
"E0","Aston Villa","West Ham",0,2
"E0","Chelsea","Newcastle",3,0
"E0","Crystal Palace","West Brom",3,1
"E0","Liverpool","Arsenal",5,1
"E0","Norwich","Man City",0,0
"E0","Southampton","Stoke",2,2
"E0","Sunderland","Hull",0,2
"E0","Swansea","Cardiff",3,0
"E0","Man United","Fulham",2,2
"E0","Tottenham","Everton",1,0
"E0","Cardiff","Aston Villa",0,0
"E0","Hull","Southampton",0,1
"E0","West Brom","Chelsea",1,1
"E0","West Ham","Norwich",2,0
"E0","Arsenal","Man United",0,0
"E0","Fulham","Liverpool",2,3
"E0","Newcastle","Tottenham",0,4
"E0","Stoke","Swansea",1,1
"E0","Arsenal","Sunderland",4,1
"E0","Cardiff","Hull",0,4
"E0","Chelsea","Everton",1,0
"E0","Crystal Palace","Man United",0,2
"E0","Man City","Stoke",1,0
"E0","West Brom","Fulham",1,1
"E0","West Ham","Southampton",3,1
"E0","Liverpool","Swansea",4,3
"E0","Newcastle","Aston Villa",1,0
"E0","Norwich","Tottenham",1,0
"E0","Everton","West Ham",1,0
"E0","Fulham","Chelsea",1,3
"E0","Hull","Newcastle",1,4
"E0","Southampton","Liverpool",0,3
"E0","Stoke","Arsenal",1,0
"E0","Aston Villa","Norwich",4,1
"E0","Swansea","Crystal Palace",1,1
"E0","Tottenham","Cardiff",1,0
"E0","Cardiff","Fulham",3,1
"E0","Chelsea","Tottenham",4,0
"E0","Crystal Palace","Southampton",0,1
"E0","Norwich","Stoke",1,1
"E0","West Brom","Man United",0,3
"E0","Aston Villa","Chelsea",1,0
"E0","Everton","Cardiff",2,1
"E0","Fulham","Newcastle",1,0
"E0","Hull","Man City",0,2
"E0","Southampton","Norwich",4,2
"E0","Stoke","West Ham",3,1
"E0","Sunderland","Crystal Palace",0,0
"E0","Swansea","West Brom",1,2
"E0","Man United","Liverpool",0,3
"E0","Tottenham","Arsenal",0,1
"E0","Cardiff","Liverpool",3,6
"E0","Chelsea","Arsenal",6,0
"E0","Everton","Swansea",3,2
"E0","Hull","West Brom",2,0
"E0","Man City","Fulham",5,0
"E0","Newcastle","Crystal Palace",1,0
"E0","Norwich","Sunderland",2,0
"E0","West Ham","Man United",0,2
"E0","Aston Villa","Stoke",1,4
"E0","Tottenham","Southampton",3,2
"E0","Arsenal","Swansea",2,2
"E0","Man United","Man City",0,3
"E0","Newcastle","Everton",0,3
"E0","Liverpool","Sunderland",2,1
"E0","West Ham","Hull",2,1
"E0","Arsenal","Man City",1,1
"E0","Crystal Palace","Chelsea",1,0
"E0","Man United","Aston Villa",4,1
"E0","Southampton","Newcastle",4,0
"E0","Stoke","Hull",1,0
"E0","Swansea","Norwich",3,0
"E0","West Brom","Cardiff",3,3
"E0","Fulham","Everton",1,3
"E0","Liverpool","Tottenham",4,0
"E0","Sunderland","West Ham",1,2
"E0","Aston Villa","Fulham",1,2
"E0","Cardiff","Crystal Palace",0,3
"E0","Chelsea","Stoke",3,0
"E0","Hull","Swansea",1,0
"E0","Man City","Southampton",4,1
"E0","Newcastle","Man United",0,4
"E0","Norwich","West Brom",0,1
"E0","Everton","Arsenal",3,0
"E0","West Ham","Liverpool",1,2
"E0","Tottenham","Sunderland",5,1
"E0","Crystal Palace","Aston Villa",1,0
"E0","Fulham","Norwich",1,0
"E0","Southampton","Cardiff",0,1
"E0","Stoke","Newcastle",1,0
"E0","Sunderland","Everton",0,1
"E0","West Brom","Tottenham",3,3
"E0","Liverpool","Man City",3,2
"E0","Swansea","Chelsea",0,1
"E0","Arsenal","West Ham",3,1
"E0","Everton","Crystal Palace",2,3
"E0","Man City","Sunderland",2,2
"E0","Aston Villa","Southampton",0,0
"E0","Cardiff","Stoke",1,1
"E0","Chelsea","Sunderland",1,2
"E0","Newcastle","Swansea",1,2
"E0","Tottenham","Fulham",3,1
"E0","West Ham","Crystal Palace",0,1
"E0","Everton","Man United",2,0
"E0","Hull","Arsenal",0,3
"E0","Norwich","Liverpool",2,3
"E0","Man City","West Brom",3,1
"E0","Fulham","Hull",2,2
"E0","Man United","Norwich",4,0
"E0","Southampton","Everton",2,0
"E0","Stoke","Tottenham",0,1
"E0","Swansea","Aston Villa",4,1
"E0","West Brom","West Ham",1,0
"E0","Crystal Palace","Man City",0,2
"E0","Liverpool","Chelsea",0,2
"E0","Sunderland","Cardiff",4,0
"E0","Arsenal","Newcastle",3,0
"E0","Aston Villa","Hull",3,1
"E0","Man United","Sunderland",0,1
"E0","Newcastle","Cardiff",3,0
"E0","Stoke","Fulham",4,1
"E0","Swansea","Southampton",0,1
"E0","West Ham","Tottenham",2,0
"E0","Everton","Man City",2,3
"E0","Arsenal","West Brom",1,0
"E0","Chelsea","Norwich",0,0
"E0","Crystal Palace","Liverpool",3,3
"E0","Man United","Hull",3,1
"E0","Man City","Aston Villa",4,0
"E0","Sunderland","West Brom",2,0
"E0","Cardiff","Chelsea",1,2
"E0","Fulham","Crystal Palace",2,2
"E0","Hull","Everton",0,2
"E0","Liverpool","Newcastle",2,1
"E0","Man City","West Ham",2,0
"E0","Norwich","Arsenal",0,2
"E0","Southampton","Man United",1,1
"E0","Sunderland","Swansea",1,3
"E0","Tottenham","Aston Villa",3,0
"E0","West Brom","Stoke",1,2
"E1","Barnsley","Wigan",0,4
"E1","Birmingham","Watford",0,1
"E1","Bournemouth","Charlton",2,1
"E1","Burnley","Bolton",1,1
"E1","Doncaster","Blackpool",1,3
"E1","Leeds","Brighton",2,1
"E1","Middlesbrough","Leicester",1,2
"E1","Millwall","Yeovil",0,1
"E1","Nott'm Forest","Huddersfield",1,0
"E1","QPR","Sheffield Weds",2,1
"E1","Reading","Ipswich",2,1
"E1","Derby","Blackburn",1,1
"E1","Blackburn","Nott'm Forest",0,1
"E1","Blackpool","Barnsley",1,0
"E1","Bolton","Reading",1,1
"E1","Brighton","Derby",1,2
"E1","Charlton","Middlesbrough",0,1
"E1","Huddersfield","QPR",1,1
"E1","Ipswich","Millwall",3,0
"E1","Sheffield Weds","Burnley",1,2
"E1","Watford","Bournemouth",6,1
"E1","Yeovil","Birmingham",0,1
"E1","Leicester","Leeds",0,0
"E1","Doncaster","Blackburn",2,0
"E1","Barnsley","Charlton",2,2
"E1","Birmingham","Brighton",0,1
"E1","Bournemouth","Wigan",1,0
"E1","Burnley","Yeovil",2,0
"E1","Derby","Leicester",0,1
"E1","Leeds","Sheffield Weds",1,1
"E1","Middlesbrough","Blackpool",1,1
"E1","Millwall","Huddersfield",0,1
"E1","Nott'm Forest","Bolton",3,0
"E1","QPR","Ipswich",1,0
"E1","Reading","Watford",3,3
"E1","Wigan","Doncaster",2,2
"E1","Blackburn","Barnsley",5,2
"E1","Blackpool","Reading",1,0
"E1","Bolton","QPR",0,1
"E1","Brighton","Burnley",2,0
"E1","Huddersfield","Bournemouth",5,1
"E1","Ipswich","Leeds",1,2
"E1","Leicester","Birmingham",3,2
"E1","Sheffield Weds","Millwall",2,2
"E1","Yeovil","Derby",0,3
"E1","Watford","Nott'm Forest",1,1
"E1","Wigan","Middlesbrough",2,2
"E1","Barnsley","Huddersfield",2,1
"E1","Birmingham","Ipswich",1,1
"E1","Blackburn","Bolton",4,1
"E1","Blackpool","Watford",1,0
"E1","Brighton","Millwall",1,1
"E1","Charlton","Leicester",2,1
"E1","Derby","Burnley",0,3
"E1","Doncaster","Bournemouth",0,1
"E1","Leeds","QPR",0,1
"E1","Middlesbrough","Sheffield Weds",1,1
"E1","Wigan","Nott'm Forest",2,1
"E1","Yeovil","Reading",0,1
"E1","Bolton","Leeds",0,1
"E1","Bournemouth","Blackpool",1,2
"E1","Burnley","Blackburn",1,1
"E1","Huddersfield","Doncaster",0,0
"E1","Ipswich","Middlesbrough",3,1
"E1","Leicester","Wigan",2,0
"E1","Millwall","Derby",1,5
"E1","Nott'm Forest","Barnsley",3,2
"E1","QPR","Birmingham",1,0
"E1","Sheffield Weds","Yeovil",1,1
"E1","Watford","Charlton",1,1
"E1","Reading","Brighton",0,0
"E1","Bolton","Derby",2,2
"E1","Bournemouth","Barnsley",1,0
"E1","Burnley","Birmingham",3,0
"E1","Huddersfield","Charlton",2,1
"E1","Ipswich","Yeovil",2,1
"E1","Leicester","Blackburn",2,1
"E1","Millwall","Blackpool",3,1
"E1","Nott'm Forest","Middlesbrough",2,2
"E1","Watford","Doncaster",2,1
"E1","QPR","Brighton",0,0
"E1","Reading","Leeds",1,0
"E1","Barnsley","Watford",1,5
"E1","Birmingham","Sheffield Weds",4,1
"E1","Blackburn","Huddersfield",0,0
"E1","Blackpool","Leicester",2,2
"E1","Brighton","Bolton",3,1
"E1","Charlton","Millwall",0,1
"E1","Derby","Reading",1,3
"E1","Doncaster","Nott'm Forest",2,2
"E1","Leeds","Burnley",1,2
"E1","Middlesbrough","Bournemouth",3,3
"E1","Yeovil","QPR",0,1
"E1","Wigan","Ipswich",2,0
"E1","Huddersfield","Blackpool",1,1
"E1","Bolton","Yeovil",1,1
"E1","Bournemouth","Blackburn",1,3
"E1","Burnley","Charlton",3,0
"E1","Ipswich","Brighton",2,0
"E1","Leicester","Barnsley",2,1
"E1","Millwall","Leeds",2,0
"E1","Nott'm Forest","Derby",1,0
"E1","QPR","Middlesbrough",2,0
"E1","Reading","Birmingham",2,0
"E1","Sheffield Weds","Doncaster",0,1
"E1","Watford","Wigan",1,0
"E1","Barnsley","Reading",1,1
"E1","Birmingham","Millwall",4,0
